distance_m,lat,lon,elev_dem_m,delta_elev_m,grade_raw,grade_smoothed,grade_raw_pct,grade_smoothed_pct
1658000,-24.89204287,133.1952707,425.1904759,-0.265830879,-0.002658309,-0.001522135,-0.265830879,-0.152213475
1658100,-24.89294158,133.1953644,424.924645,0.551164131,0.005511641,0.002850141,0.551164131,0.285014083
1658200,-24.8938403,133.195458,425.4758092,0.501419762,0.005014198,-0.002194679,0.501419762,-0.219467853
1658300,-24.89473901,133.1955517,425.9772289,-1.664624427,-0.016646244,-0.006896452,-1.664624427,-0.689645249
1658400,-24.89563772,133.1956453,424.3126045,-2.146540461,-0.021465405,-0.010407287,-2.146540461,-1.040728706
1658500,-24.89653643,133.195739,422.166064,-0.853169699,-0.008531697,-0.016982836,-0.853169699,-1.698283632
1658600,-24.89743514,133.1958326,421.3128943,-2.128799941,-0.021287999,-0.017121392,-2.128799941,-1.712139234
1658700,-24.89833385,133.1959263,419.1840944,-1.720046836,-0.017200468,-0.014872824,-1.720046836,-1.487282412
1658800,-24.89923256,133.19602,417.4640476,-1.247113174,-0.012471132,-0.0122037,-1.247113174,-1.220369996
1658900,-24.90013127,133.1961136,416.2169344,0.214479967,0.0021448,-0.001901136,0.214479967,-0.190113608
1659000,-24.90102997,133.1962073,416.4314144,1.99222561,0.019922256,0.004135517,1.99222561,0.413551724
1659100,-24.90192868,133.1963009,418.42364,0.694614494,0.006946145,0.007976225,0.694614494,0.79762253
1659200,-24.90282739,133.1963946,419.1182545,0.28917005,0.0028917,0.007686289,0.28917005,0.768628876
1659300,-24.9037261,133.1964883,419.4074245,0.098505352,0.000985054,0.001544705,0.098505352,0.15447048
1659400,-24.9046247,133.1965832,419.5059299,-0.464407976,-0.00464408,0.003982993,-0.464407976,0.398299306
1659500,-24.9055233,133.1966781,419.0415219,1.669929801,0.016699298,0.000621256,1.669929801,0.06212557
1659600,-24.90642185,133.1967736,420.7114517,-1.055524895,-0.010555249,-0.001548105,-1.055524895,-0.1548105
1659700,-24.90732032,133.1968699,419.6559268,-0.76923893,-0.007692389,-0.005844859,-0.76923893,-0.584485898
1659800,-24.9082188,133.1969662,418.8866879,-2.183109568,-0.021831096,-0.008298576,-2.183109568,-0.82985761
1659900,-24.90911727,133.1970626,416.7035783,0.688442951,0.00688443,-0.005585863,0.688442951,-0.558586308
1660000,-24.91001574,133.1971589,417.3920212,0.029560316,0.000295603,-0.000669585,0.029560316,-0.066958523
1660100,-24.91091422,133.1972553,417.4215816,1.197272209,0.011972722,0.002981772,1.197272209,0.298177171
1660200,-24.91181269,133.1973516,418.6188538,-0.722566791,-0.007225668,0.007366487,-0.722566791,0.736648673
1660300,-24.91271116,133.1974479,417.896287,2.442328957,0.02442329,0.008692789,2.442328957,0.869278866
1660400,-24.91360964,133.1975443,420.3386159,0.56008109,0.005600811,0.003250763,0.56008109,0.325076322
1660500,-24.91450811,133.1976406,420.898697,-0.979537968,-0.00979538,0.003519034,-0.979537968,0.351903358
1660600,-24.91540658,133.197737,419.9191591,-0.615258648,-0.006152586,-0.00137725,-0.615258648,-0.137724986
1660700,-24.91630505,133.1978333,419.3039004,0.483815584,0.004838156,-0.005446746,0.483815584,-0.544674629
1660800,-24.91720359,133.1979288,419.787716,-1.067717484,-0.010677175,-0.006828757,-1.067717484,-0.682875744
1660900,-24.91810347,133.1980079,418.7199985,-1.532342428,-0.015323424,-0.006783504,-1.532342428,-0.67835043
1661000,-24.91900334,133.198087,417.1876561,-0.597157393,-0.005971574,-0.010244115,-0.597157393,-1.024411508
1661100,-24.91990574,133.1981039,416.5904987,-0.900428726,-0.009004287,-0.010301681,-0.900428726,-1.030168079
1661200,-24.92080837,133.1981017,415.69007,-1.09074377,-0.010907438,-0.008597768,-1.09074377,-0.859776826
1661300,-24.9217108,133.1980753,414.5993262,-0.850777415,-0.008507774,-0.008571907,-0.850777415,-0.857190726
1661400,-24.92261047,133.1979967,413.7485488,-0.586812993,-0.00586813,-0.01049745,-0.586812993,-1.04974495
1661500,-24.9235084,133.1978961,413.1617358,-1.670645622,-0.016706456,-0.010855841,-1.670645622,-1.085584114
1661600,-24.92440321,133.1977655,411.4910902,-1.234100424,-0.012341004,-0.006934806,-1.234100424,-0.693480607
1661700,-24.92529039,133.1975824,410.2569897,0.717636611,0.007176366,-0.003715803,0.717636611,-0.371580277
1661800,-24.92617571,133.1973898,410.9746263,0.700788326,0.007007883,-0.003097303,0.700788326,-0.309730252
1661900,-24.9270528,133.1971554,411.6754147,-1.423245521,-0.014232455,-0.002204146,-1.423245521,-0.220414647
1662000,-24.9279299,133.1969211,410.2521691,-0.876838006,-0.00876838,0.000122975,-0.876838006,0.012297518
1662100,-24.92880699,133.1966867,409.3753311,1.648485275,0.016484853,0.004619481,1.648485275,0.461948073
1662200,-24.92968471,133.1964552,411.0238164,2.499390543,0.024993905,0.004700623,2.499390543,0.470062323
1662300,-24.93056352,133.1962287,413.523207,-1.390788518,-0.013907885,0.004713943,-1.390788518,0.471394326
1662400,-24.93144234,133.1960022,412.1324184,-0.871509997,-0.0087151,-0.003409873,-0.871509997,-0.340987312
1662500,-24.93232115,133.1957757,411.2609084,-1.601041276,-0.016010413,-0.012741839,-1.601041276,-1.274183926
1662600,-24.93319996,133.1955492,409.6598672,-1.233395912,-0.012333959,-0.008207414,-1.233395912,-0.820741375
1662700,-24.93407878,133.1953226,408.4264713,0.422981684,0.004229817,-0.005298871,0.422981684,-0.529887117
1662800,-24.93495759,133.1950961,408.8494529,0.291907037,0.00291907,-0.002057155,0.291907037,-0.205715488
1662900,-24.93583642,133.1948697,409.14136,-0.304354762,-0.003043548,0.000105512,-0.304354762,0.010551158
1663000,-24.93671909,133.194662,408.8370052,-0.368329326,-0.003683293,-0.001430554,-0.368329326,-0.143055439
1663100,-24.93760175,133.1944543,408.4686759,-0.191444705,-0.001914447,-0.000631261,-0.191444705,-0.06312607
1663200,-24.93849367,133.1943025,408.2772312,0.611624514,0.006116245,0.00263281,0.611624514,0.263280992
1663300,-24.93938757,133.1941656,408.8888557,1.001273486,0.010012735,0.005827934,1.001273486,0.582793441
1663400,-24.94028636,133.1940729,409.8901292,0.909720471,0.009097205,0.008235802,0.909720471,0.823580235
1663500,-24.94118654,133.1940024,410.7998497,0.771702471,0.007717025,0.008343868,0.771702471,0.834386806
1663600,-24.9420885,133.193962,411.5715521,0.654850797,0.006548508,0.005626212,0.654850797,0.562621226
1663700,-24.94299121,133.1939512,412.2264029,-0.085788834,-0.000857888,0.003139581,-0.085788834,0.313958056
1663800,-24.94389291,133.1939982,412.1406141,-0.08493221,-0.000849322,0.001340927,-0.08493221,0.13409274
1663900,-24.94479369,133.1940624,412.0556819,0.052241208,0.000522412,0.000519661,0.052241208,0.051966104
1664000,-24.94569391,133.1941365,412.1079231,0.326344254,0.003263443,0.000919217,0.326344254,0.091921672
1664100,-24.94659413,133.1942107,412.4342673,0.074033437,0.000740334,0.000806793,0.074033437,0.080679336
1664200,-24.94749435,133.1942849,412.5083008,-0.129901554,-0.001299016,0.000233232,-0.129901554,0.023323232
1664300,-24.94839457,133.1943591,412.3783992,-0.177183209,-0.001771832,-0.001861568,-0.177183209,-0.186156813
1664400,-24.94929478,133.1944332,412.201216,-0.511575928,-0.005115759,-0.002238833,-0.511575928,-0.223883327
1664500,-24.950195,133.1945074,411.6896401,-0.07687262,-0.000768726,-0.002551129,-0.07687262,-0.255112936
1664600,-24.95109522,133.1945816,411.6127675,-0.25481999,-0.0025482,-0.00222757,-0.25481999,-0.222757
1664700,-24.95199544,133.1946557,411.3579475,-0.047759465,-0.000477595,-0.000477457,-0.047759465,-0.047745663
1664800,-24.95289565,133.1947299,411.310188,0.188469422,0.001884694,-0.00097637,0.188469422,-0.097637033
1664900,-24.95379567,133.1948069,411.4986574,-0.276438098,-0.002764381,0.001534861,-0.276438098,0.153486122
1665000,-24.95469563,133.1948848,411.2222193,0.74967263,0.007496726,0.003112891,0.74967263,0.311289113
1665100,-24.95559558,133.1949627,411.971892,0.583452497,0.005834525,0.002050955,0.583452497,0.205095477
1665200,-24.95649554,133.1950406,412.5553445,-0.236305122,-0.002363051,0.003675517,-0.236305122,0.367551742
1665300,-24.9573955,133.1951185,412.3190393,0.373386963,0.00373387,0.001930363,0.373386963,0.193036335
1665400,-24.95829529,133.1951986,412.6924263,0.051611004,0.00051611,0.000892881,0.051611004,0.089288063
1665500,-24.95919504,133.1952793,412.7440373,0.168459408,0.001684594,0.002590446,0.168459408,0.259044562
1665600,-24.96009479,133.19536,412.9124967,0.442720871,0.004427209,0.00372124,0.442720871,0.372123956
1665700,-24.96099454,133.1954407,413.3552176,0.825704539,0.008257045,0.005006976,0.825704539,0.500697646
1665800,-24.96189429,133.1955214,414.1809221,0.565905766,0.005659058,0.003231389,0.565905766,0.323138865
1665900,-24.96279404,133.1956021,414.7468279,-0.541775716,-0.005417757,0.003495532,-0.541775716,0.349553187
1666000,-24.96369379,133.1956828,414.2050522,0.548378158,0.005483782,0.003165594,0.548378158,0.316559405
1666100,-24.96459354,133.1957635,414.7534303,0.693729413,0.006937294,-2.61E-05,0.693729413,-0.002613873
1666200,-24.96549329,133.1958442,415.4471597,-0.710787347,-0.007107873,0.002057343,-0.710787347,0.205734296
1666300,-24.96639304,133.1959249,414.7363724,0.291616962,0.00291617,0.000686792,0.291616962,0.068679172
1666400,-24.96729279,133.1960056,415.0279894,0.000157661,1.58E-06,-0.000225425,0.000157661,-0.022542475
1666500,-24.96819254,133.1960863,415.028147,0.328842825,0.003288428,-0.000177285,0.328842825,-0.017728507
1666600,-24.96909229,133.1961671,415.3569898,-0.691531476,-0.006915315,-0.000384479,-0.691531476,-0.038447874
1666700,-24.96999203,133.1962478,414.6654584,0.208739492,0.002087395,-0.001259781,0.208739492,-0.12597815
1666800,-24.97089178,133.1963285,414.8741979,-0.34996344,-0.003499634,-0.002983032,-0.34996344,-0.298303243
1666900,-24.97179153,133.1964092,414.5242344,-0.360457548,-0.003604575,0.000368727,-0.360457548,0.036872704
1667000,-24.97269126,133.1964902,414.1637769,0.649172311,0.006491723,0.001846224,0.649172311,0.184622405
1667100,-24.97359083,133.1965732,414.8129492,0.799738296,0.007997383,0.002754456,0.799738296,0.275445567
1667200,-24.97449041,133.1966562,415.6126875,0.013329209,0.000133292,0.002810715,0.013329209,0.281071493
1667300,-24.97538998,133.1967392,415.6260167,-0.337953844,-0.003379538,0.000433919,-0.337953844,0.04339195
1667400,-24.97628955,133.1968223,415.2880628,-0.301545862,-0.003015459,0.001548178,-0.301545862,0.154817805
1667500,-24.97718913,133.1969053,414.986517,1.245441716,0.012454417,0.00385801,1.245441716,0.385801048
1667600,-24.9780887,133.1969883,416.2319587,0.937262182,0.009372622,0.004636656,0.937262182,0.463665619
1667700,-24.97898827,133.1970714,417.1692209,-0.02649556,-0.000264956,0.010792752,-0.02649556,1.079275225
1667800,-24.97988784,133.1971544,417.1427253,2.16089256,0.021608926,0.010053231,2.16089256,1.00532306
1667900,-24.98078741,133.1972375,419.3036179,0.949633056,0.009496331,0.010239129,0.949633056,1.023912934
1668000,-24.98168699,133.1973205,420.2532509,1.011621681,0.010116217,0.008787833,1.011621681,0.878783317
1668100,-24.98258656,133.1974035,421.2648726,-0.607014031,-0.00607014,0.002431244,-0.607014031,0.243124401
1668200,-24.98348613,133.1974866,420.6578586,-0.381743101,-0.003817431,-0.000899533,-0.381743101,-0.089953316
1668300,-24.9843857,133.1975696,420.2761155,-0.382677812,-0.003826778,-0.003848632,-0.382677812,-0.384863191
1668400,-24.98528527,133.1976527,419.8934377,-0.168017821,-0.001680178,-0.00398474,-0.168017821,-0.398474003
1668500,-24.98618484,133.1977357,419.7254199,-0.66145728,-0.006614573,0.000425115,-0.66145728,0.042511479
1668600,-24.98708441,133.1978187,419.0639626,1.382198828,0.013821988,0.002860156,1.382198828,0.286015559
1668700,-24.98798399,133.1979018,420.4461614,0.59133851,0.005913385,0.004107342,0.59133851,0.410734249
1668800,-24.98888356,133.1979848,421.0374999,0.330856937,0.003308569,0.008726914,0.330856937,0.872691433
1668900,-24.98978313,133.1980679,421.3683569,1.186371457,0.011863715,0.006030764,1.186371457,0.603076405
1669000,-24.9906827,133.1981509,422.5547283,0.303738715,0.003037387,0.007249407,0.303738715,0.724940691
1669100,-24.99158227,133.198234,422.858467,1.078795656,0.010787957,0.007185495,1.078795656,0.718549451
1669200,-24.99248184,133.198317,423.9372627,0.305291975,0.00305292,0.005135309,0.305291975,0.513530903
1669300,-24.99338141,133.1984001,424.2425547,0.366297265,0.003662973,0.006199973,0.366297265,0.619997289
1669400,-24.99428098,133.1984832,424.6088519,0.729604258,0.007296043,0.005497287,0.729604258,0.54972869
1669500,-24.99518055,133.1985662,425.3384562,0.797721262,0.007977213,0.007475142,0.797721262,0.747514185
1669600,-24.99608012,133.1986493,426.1361774,1.096433955,0.01096434,0.006531433,1.096433955,0.653143331
1669700,-24.99697968,133.1987323,427.2326114,-0.011186152,-0.000111862,0.005826676,-0.011186152,0.582667577
1669800,-24.99787925,133.1988154,427.2214252,0.447701242,0.004477012,0.007420183,0.447701242,0.742018301
1669900,-24.99877882,133.1988984,427.6691265,1.435124161,0.014351242,0.008197846,1.435124161,0.819784584
1670000,-24.99967839,133.1989815,429.1042506,1.407499084,0.014074991,0.008133395,1.407499084,0.813339472
1670100,-25.00057796,133.1990646,430.5117497,-0.036966598,-0.000369666,0.007241061,-0.036966598,0.724106093
1670200,-25.00147753,133.1991476,430.4747831,0.090767725,0.000907677,0.00290683,0.090767725,0.290682975
1670300,-25.0023771,133.1992307,430.5655509,-0.298568312,-0.002985683,0.003226203,-0.298568312,0.322620306
1670400,-25.00327667,133.1993138,430.2669825,1.53524841,0.015352484,0.009413204,1.53524841,0.941320432
1670500,-25.00417623,133.1993968,431.802231,2.437833905,0.024378339,0.012059119,2.437833905,1.205911851
1670600,-25.0050758,133.1994799,434.2400649,1.149133402,0.011491334,0.013687887,1.149133402,1.368788723
1670700,-25.00597537,133.199563,435.3891983,0.352939176,0.003529392,0.006989724,0.352939176,0.698972362
1670800,-25.00687494,133.1996461,435.7421374,-1.144017036,-0.01144017,0.001601079,-1.144017036,0.160107893
1670900,-25.0077745,133.1997291,434.5981204,0.282376031,0.00282376,0.004303547,0.282376031,0.43035472
1671000,-25.00867407,133.1998122,434.8804964,2.230120708,0.022301207,0.007269265,2.230120708,0.72692647
1671100,-25.00957364,133.1998953,437.1106171,1.539226177,0.015392262,0.006327712,1.539226177,0.632771205
1671200,-25.01047321,133.1999784,438.6498433,-1.520638096,-0.015206381,0.002747078,-1.520638096,0.274707809
1671300,-25.01137277,133.2000614,437.1292052,-1.149877553,-0.011498776,-0.00390291,-1.149877553,-0.390291045
1671400,-25.01227234,133.2001445,435.9793277,-0.429874706,-0.004298747,-0.008838092,-0.429874706,-0.883809166
1671500,-25.0131719,133.2002276,435.549453,-0.434846309,-0.004348463,-0.005339502,-0.434846309,-0.533950216
1671600,-25.01407147,133.2003107,435.1146067,-0.121202294,-0.001212023,-0.001626139,-0.121202294,-0.162613852
1671700,-25.01497104,133.2003938,434.9934044,0.335467902,0.003354679,0.001331498,0.335467902,0.133149788
1671800,-25.0158706,133.2004768,435.3288723,0.753179851,0.007531799,0.003904219,0.753179851,0.39042192
1671900,-25.01677017,133.2005599,436.0820521,0.594242221,0.005942422,0.004077718,0.594242221,0.407771805
1672000,-25.01766973,133.200643,436.6762943,-0.051802756,-0.000518028,0.002895322,-0.051802756,0.28953216
1672100,-25.0185693,133.2007261,436.6244916,-0.137490676,-0.001374907,0.000160484,-0.137490676,0.016048371
1672200,-25.01946887,133.2008092,436.4870009,-0.340755304,-0.003407553,-0.002650319,-0.340755304,-0.265031893
1672300,-25.02036843,133.2008923,436.1462456,-0.530078836,-0.005300788,-0.003309872,-0.530078836,-0.330987232
1672400,-25.021268,133.2009754,435.6161668,-0.315624112,-0.003156241,-0.001469486,-0.315624112,-0.14694863
1672500,-25.02216761,133.2010579,435.3005426,0.598663732,0.005986637,0.002148065,0.598663732,0.214806548
1672600,-25.02306735,133.2011386,435.8992064,1.106265409,0.011062654,0.006455795,1.106265409,0.645579541
1672700,-25.02396709,133.2012193,437.0054718,1.193013138,0.011930131,0.007126225,1.193013138,0.712622539
1672800,-25.02486684,133.2013,438.1984849,-0.047452122,-0.000474521,0.008322812,-0.047452122,0.832281165
1672900,-25.02576658,133.2013808,438.1510328,1.077298238,0.010772982,0.009036179,1.077298238,0.903617895
1673000,-25.02666632,133.2014615,439.228331,1.391612327,0.013916123,0.011213727,1.391612327,1.121372745
1673100,-25.02756607,133.2015422,440.6199434,2.064032537,0.020640325,0.016868773,2.064032537,1.68687728
1673200,-25.02846581,133.201623,442.6839759,2.214566018,0.02214566,0.022311833,2.214566018,2.231183278
1673300,-25.02936555,133.2017037,444.8985419,3.254522229,0.032545222,0.019302895,3.254522229,1.930289539
1673400,-25.0302653,133.2017844,448.1530642,0.188037373,0.001880374,0.009376535,0.188037373,0.937653458
1673500,-25.03116504,133.2018651,448.3411015,-1.906511789,-0.019065118,0.006041604,-1.906511789,0.604160375
1673600,-25.03206478,133.2019459,446.4345897,0.880593686,0.008805937,0.000349724,0.880593686,0.03497242
1673700,-25.03296452,133.2020266,447.3151834,0.97777041,0.009777704,0.00470969,0.97777041,0.470968975
1673800,-25.03386427,133.2021073,448.2929538,1.932023591,0.019320236,0.01465253,1.932023591,1.465252968
1673900,-25.03476401,133.2021881,450.2249774,2.070624185,0.020706242,0.012302776,2.070624185,1.230277607
1674000,-25.03566375,133.2022688,452.2956016,-0.059307756,-0.000593078,0.007842376,-0.059307756,0.784237557
1674100,-25.03656349,133.2023496,452.2362939,-0.806389791,-0.008063898,-0.000111351,-0.806389791,-0.011135114
1674200,-25.03746335,133.2024287,451.4299041,-1.249467095,-0.012494671,-0.008996159,-1.249467095,-0.899615904
1674300,-25.03836336,133.2025058,450.180437,-1.483298973,-0.01483299,-0.01279396,-1.483298973,-1.279396
1674400,-25.03926337,133.2025829,448.697138,-1.578428142,-0.015784281,-0.009862285,-1.578428142,-0.986228488
1674500,-25.04016423,133.20264,447.1187099,0.366280258,0.003662803,-0.008993506,0.366280258,-0.899350606
1674600,-25.04106684,133.2026574,447.4849901,-0.901955565,-0.009019556,-0.010107457,-0.901955565,-1.01074574
1674700,-25.04196935,133.2026682,446.5830345,-1.928879512,-0.019288795,-0.005176768,-1.928879512,-0.517676831
1674800,-25.04287111,133.2026219,444.654155,0.393847494,0.003938475,-0.006567264,0.393847494,-0.656726434
1674900,-25.04377286,133.2025755,445.0480025,-0.189918154,-0.001899182,-0.005569593,-0.189918154,-0.556959279
1675000,-25.04467462,133.2025292,444.8580844,-0.502886943,-0.005028869,-0.001536208,-0.502886943,-0.153620799
1675100,-25.04557637,133.2024828,444.3551974,-0.315525591,-0.003155256,-0.003554098,-0.315525591,-0.355409762
1675200,-25.04647813,133.2024365,444.0396718,-0.413308362,-0.004133084,-0.004547929,-0.413308362,-0.454792927
