Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
8.09,-7.24,95.3,771,-690,0,0,7:50:00
8.11,-7.25,95.3,772.9,-690.9,0,0,7:50:05
8.09,-7.23,95.3,771,-689,0,0,7:50:10
8.1,-7.24,95.3,771.9,-690,0,0,7:50:15
8.1,-7.24,95.3,771.9,-690,0,0,7:50:20
8.11,-7.26,95.3,772.9,-691.9,0,0,7:50:25
8.13,-7.26,95.3,774.8,-691.9,0,0,7:50:30
8.14,-7.28,95.3,775.7,-693.8,0,0,7:50:35
8.14,-7.28,95.4,776.6,-694.5,0,0,7:50:40
8.14,-7.27,95.4,776.6,-693.6,0,0,7:50:45
8.15,-7.28,95.4,777.5,-694.5,0,0,7:50:50
8.14,-7.28,95.4,776.6,-694.5,0,0,7:50:55
8.14,-7.28,95.4,776.6,-694.5,0,0,7:51:00
8.14,-7.28,95.4,776.6,-694.5,0,0,7:51:05
8.15,-7.29,95.4,777.5,-695.5,0,0,7:51:10
8.16,-7.3,95.4,778.5,-696.4,0,0,7:51:15
8.16,-7.29,95.4,778.5,-695.5,0,0,7:51:20
8.17,-7.31,95.4,779.4,-697.4,0,0,7:51:25
8.18,-7.31,95.4,780.4,-697.4,0,0,7:51:30
8.18,-7.33,95.4,780.4,-699.3,0,0,7:51:35
8.17,-7.32,95.4,779.4,-698.3,0,0,7:51:40
8.19,-7.33,95.4,781.3,-699.3,0,0,7:51:45
8.2,-7.33,95.4,782.3,-699.3,0,0,7:51:50
8.18,-7.33,95.4,780.4,-699.3,0,0,7:51:55
8.3,-7.43,95.5,792.7,-709.6,0,0,7:52:00
8.2,-7.34,95.5,783.1,-701,0,0,7:52:05
8.21,-7.34,95.5,784.1,-701,0,0,7:52:10
8.21,-7.35,95.5,784.1,-701.9,0,0,7:52:15
8.21,-7.35,95.5,784.1,-701.9,0,0,7:52:20
8.22,-7.37,95.6,785.8,-704.6,0,0,7:52:25
8.23,-7.36,95.6,786.8,-703.6,0,0,7:52:30
8.23,-7.36,95.5,786,-702.9,0,0,7:52:35
8.23,-7.36,95.6,786.8,-703.6,0,0,7:52:40
8.24,-7.36,95.6,787.7,-703.6,0,0,7:52:45
8.25,-7.38,95.6,788.7,-705.5,0,0,7:52:50
8.22,-7.36,95.6,785.8,-703.6,0,0,7:52:55
8.26,-7.39,95.6,789.7,-706.5,0,0,7:53:00
8.26,-7.39,95.6,789.7,-706.5,0,0,7:53:05
8.26,-7.39,95.6,789.7,-706.5,0,0,7:53:10
8.25,-7.38,95.6,788.7,-705.5,0,0,7:53:15
8.25,-7.39,95.6,788.7,-706.5,0,0,7:53:20
8.31,-7.44,95.6,794.4,-711.3,0,0,7:53:25
8.35,-7.48,95.6,798.3,-715.1,0,0,7:53:30
8.27,-7.39,95.6,790.6,-706.5,0,0,7:53:35
8.28,-7.41,95.6,791.6,-708.4,0,0,7:53:40
8.28,-7.41,95.6,791.6,-708.4,0,0,7:53:45
8.28,-7.41,95.6,791.6,-708.4,0,0,7:53:50
8.28,-7.41,95.6,791.6,-708.4,0,0,7:53:55
8.3,-7.42,95.7,794.3,-710.1,0,0,7:54:00
8.3,-7.42,95.7,794.3,-710.1,0,0,7:54:05
8.3,-7.42,95.7,794.3,-710.1,0,0,7:54:10
8.31,-7.43,95.7,795.3,-711.1,0,0,7:54:15
8.3,-7.42,95.7,794.3,-710.1,0,0,7:54:20
8.39,-7.51,95.7,802.9,-718.7,0,0,7:54:25
8.31,-7.43,95.7,795.3,-711.1,0,0,7:54:30
8.33,-7.44,95.7,797.2,-712,0,0,7:54:35
8.33,-7.45,95.7,797.2,-713,0,0,7:54:40
8.32,-7.44,95.7,796.2,-712,0,0,7:54:45
8.33,-7.45,95.7,797.2,-713,0,0,7:54:50
8.34,-7.45,95.7,798.1,-713,0,0,7:54:55
8.51,-7.61,95.7,814.4,-728.3,0,0,7:55:00
8.52,-7.62,95.7,815.4,-729.2,0,0,7:55:05
8.33,-7.45,95.7,797.2,-713,0,0,7:55:10
8.37,-7.5,95.8,801.8,-718.5,0,0,7:55:15
8.48,-7.6,95.7,811.5,-727.3,0,0,7:55:20
8.78,-7.87,95.9,842,-754.7,0,0,7:55:25
8.78,-7.86,95.9,842,-753.8,0,0,7:55:30
8.79,-7.87,95.9,843,-754.7,0,0,7:55:35
8.79,-7.87,95.9,843,-754.7,0,0,7:55:40
8.8,-7.88,95.9,843.9,-755.7,0,0,7:55:45
8.8,-7.88,95.9,843.9,-755.7,0,0,7:55:50
8.8,-7.88,95.9,843.9,-755.7,0,0,7:55:55
8.79,-7.88,95.9,843,-755.7,0,0,7:56:00
8.8,-7.88,95.9,843.9,-755.7,0,0,7:56:05
8.81,-7.89,95.9,844.9,-756.7,0,0,7:56:10
8.81,-7.89,95.9,844.9,-756.7,0,0,7:56:15
8.83,-7.92,95.9,846.8,-759.5,0,0,7:56:20
8.83,-7.94,95.9,846.8,-761.4,0,0,7:56:25
8.83,-7.93,95.9,846.8,-760.5,0,0,7:56:30
8.83,-7.92,95.9,846.8,-759.5,0,0,7:56:35
8.83,-7.91,95.9,846.8,-758.6,0,0,7:56:40
8.84,-7.92,96,848.6,-760.3,0,0,7:56:45
8.83,-7.92,96,847.7,-760.3,0,0,7:56:50
8.84,-7.92,96,848.6,-760.3,0,0,7:56:55
8.86,-7.94,95.9,849.7,-761.4,0,0,7:57:00
8.86,-7.93,96,850.6,-761.3,0,0,7:57:05
8.87,-7.95,96,851.5,-763.2,0,0,7:57:10
8.86,-7.95,96,850.6,-763.2,0,0,7:57:15
8.86,-7.93,96,850.6,-761.3,0,0,7:57:20
8.86,-7.93,96,850.6,-761.3,0,0,7:57:25
8.86,-7.94,96,850.6,-762.2,0,0,7:57:30
8.87,-7.95,96,851.5,-763.2,0,0,7:57:35
8.87,-7.95,96,851.5,-763.2,0,0,7:57:40
8.87,-7.95,96,851.5,-763.2,0,0,7:57:45
8.88,-7.97,96.1,853.4,-765.9,0,0,7:57:50
8.88,-7.97,96.1,853.4,-765.9,0,0,7:57:55
8.89,-7.97,96.1,854.3,-765.9,0,0,7:58:00
8.88,-7.97,96.1,853.4,-765.9,0,0,7:58:05
8.88,-7.96,96.1,853.4,-765,0,0,7:58:10
8.9,-7.98,96.1,855.3,-766.9,0,0,7:58:15
8.89,-7.97,96.1,854.3,-765.9,0,0,7:58:20
8.89,-7.97,96.1,854.3,-765.9,0,0,7:58:25
8.9,-7.99,96.1,855.3,-767.8,0,0,7:58:30
8.9,-7.98,96.1,855.3,-766.9,0,0,7:58:35
8.91,-7.98,96.2,857.1,-767.7,0,0,7:58:40
8.92,-8,96.2,858.1,-769.6,0,0,7:58:45
8.91,-7.99,96.2,857.1,-768.6,0,0,7:58:50
8.92,-8,96.2,858.1,-769.6,0,0,7:58:55
8.92,-8,96.2,858.1,-769.6,0,0,7:59:00
8.92,-8,96.2,858.1,-769.6,0,0,7:59:05
8.93,-8,96.2,859.1,-769.6,0,0,7:59:10
8.93,-8.01,96.2,859.1,-770.6,0,0,7:59:15
8.94,-8.01,96.2,860,-770.6,0,0,7:59:20
8.94,-8.01,96.2,860,-770.6,0,0,7:59:25
8.94,-8.02,96.2,860,-771.5,0,0,7:59:30
8.93,-8.01,96.2,859.1,-770.6,0,0,7:59:35
8.95,-8.02,96.2,861,-771.5,0,0,7:59:40
8.94,-8.01,96.2,860,-770.6,0,0,7:59:45
8.95,-8.02,96.2,861,-771.5,0,0,7:59:50
8.96,-8.05,96.2,862,-774.4,0,0,7:59:55
8.97,-8.06,96.2,862.9,-775.4,0,0,8:00:00
8.97,-8.05,96.2,862.9,-774.4,0,0,8:00:05
8.96,-8.05,96.2,862,-774.4,0,0,8:00:10
8.96,-8.05,96.3,862.8,-775.2,0,0,8:00:15
8.96,-8.04,96.3,862.8,-774.3,0,0,8:00:20
8.99,-8.07,96.3,865.7,-777.1,0,0,8:00:25
8.97,-8.07,96.3,863.8,-777.1,0,0,8:00:30
8.99,-8.07,96.3,865.7,-777.1,0,0,8:00:35
9,-8.08,96.3,866.7,-778.1,0,0,8:00:40
9,-8.08,96.3,866.7,-778.1,0,0,8:00:45
8.99,-8.06,96.3,865.7,-776.2,0,0,8:00:50
9,-8.08,96.3,866.7,-778.1,0,0,8:00:55
8.98,-8.07,96.3,864.8,-777.1,0,0,8:01:00
9,-8.08,96.3,866.7,-778.1,0,0,8:01:05
8.99,-8.06,96.3,865.7,-776.2,0,0,8:01:10
9,-8.08,96.3,866.7,-778.1,0,0,8:01:15
9.01,-8.09,96.3,867.7,-779.1,0,0,8:01:20
9.02,-8.09,96.3,868.6,-779.1,0,0,8:01:25
9.01,-8.09,96.4,868.6,-779.9,0,0,8:01:30
9.01,-8.1,96.4,868.6,-780.8,0,0,8:01:35
9.03,-8.1,96.4,870.5,-780.8,0,0,8:01:40
9.02,-8.1,96.4,869.5,-780.8,0,0,8:01:45
9.04,-8.12,96.4,871.5,-782.8,0,0,8:01:50
9.03,-8.11,96.5,871.4,-782.6,0,0,8:01:55
9.04,-8.11,96.5,872.4,-782.6,0,0,8:02:00
9.03,-8.11,96.4,870.5,-781.8,0,0,8:02:05
9.04,-8.11,96.5,872.4,-782.6,0,0,8:02:10
9.05,-8.11,96.5,873.3,-782.6,0,0,8:02:15
9.05,-8.12,96.5,873.3,-783.6,0,0,8:02:20
9.05,-8.12,96.5,873.3,-783.6,0,0,8:02:25
9.05,-8.12,96.5,873.3,-783.6,0,0,8:02:30
9.06,-8.13,96.5,874.3,-784.5,0,0,8:02:35
9.05,-8.13,96.5,873.3,-784.5,0,0,8:02:40
9.05,-8.13,96.5,873.3,-784.5,0,0,8:02:45
9.07,-8.15,96.5,875.3,-786.5,0,0,8:02:50
9.07,-8.15,96.5,875.3,-786.5,0,0,8:02:55
9.07,-8.14,96.5,875.3,-785.5,0,0,8:03:00
9.07,-8.14,96.5,875.3,-785.5,0,0,8:03:05
9.08,-8.16,96.5,876.2,-787.4,0,0,8:03:10
9.08,-8.15,96.5,876.2,-786.5,0,0,8:03:15
9.07,-8.14,96.5,875.3,-785.5,0,0,8:03:20
9.08,-8.16,96.5,876.2,-787.4,0,0,8:03:25
9.1,-8.17,96.5,878.2,-788.4,0,0,8:03:30
9.09,-8.16,96.5,877.2,-787.4,0,0,8:03:35
9.09,-8.16,96.5,877.2,-787.4,0,0,8:03:40
9.08,-8.15,96.6,877.1,-787.3,0,0,8:03:45
9.08,-8.16,96.6,877.1,-788.3,0,0,8:03:50
9.1,-8.17,96.6,879.1,-789.2,0,0,8:03:55
9.1,-8.16,96.6,879.1,-788.3,0,0,8:04:00
9.1,-8.17,96.6,879.1,-789.2,0,0,8:04:05
9.09,-8.16,96.6,878.1,-788.3,0,0,8:04:10
9.1,-8.17,96.6,879.1,-789.2,0,0,8:04:15
9.09,-8.15,96.6,878.1,-787.3,0,0,8:04:20
9.09,-8.16,96.6,878.1,-788.3,0,0,8:04:25
9.09,-8.16,96.6,878.1,-788.3,0,0,8:04:30
9.1,-8.16,96.6,879.1,-788.3,0,0,8:04:35
9.1,-8.16,96.6,879.1,-788.3,0,0,8:04:40
9.1,-8.17,96.6,879.1,-789.2,0,0,8:04:45
9.11,-8.17,96.6,880,-789.2,0,0,8:04:50
9.12,-8.19,96.7,881.9,-792,0,0,8:04:55
9.12,-8.19,96.6,881,-791.2,0,0,8:05:00
9.12,-8.18,96.6,881,-790.2,0,0,8:05:05
9.12,-8.19,96.7,881.9,-792,0,0,8:05:10
9.12,-8.19,96.7,881.9,-792,0,0,8:05:15
9.14,-8.2,96.7,883.8,-792.9,0,0,8:05:20
9.14,-8.2,96.8,884.8,-793.8,0,0,8:05:25
9.14,-8.2,96.8,884.8,-793.8,0,0,8:05:30
9.14,-8.22,96.7,883.8,-794.9,0,0,8:05:35
9.13,-8.19,96.7,882.9,-792,0,0,8:05:40
9.14,-8.22,96.8,884.8,-795.7,0,0,8:05:45
9.13,-8.19,96.8,883.8,-792.8,0,0,8:05:50
9.14,-8.21,96.8,884.8,-794.7,0,0,8:05:55
9.15,-8.22,96.8,885.7,-795.7,0,0,8:06:00
9.15,-8.21,96.7,884.8,-793.9,0,0,8:06:05
9.14,-8.21,96.8,884.8,-794.7,0,0,8:06:10
9.15,-8.22,96.8,885.7,-795.7,0,0,8:06:15
9.15,-8.23,96.8,885.7,-796.7,0,0,8:06:20
9.14,-8.21,96.8,884.8,-794.7,0,0,8:06:25
9.15,-8.23,96.8,885.7,-796.7,0,0,8:06:30
9.15,-8.22,96.8,885.7,-795.7,0,0,8:06:35
9.15,-8.22,96.8,885.7,-795.7,0,0,8:06:40
9.15,-8.23,96.8,885.7,-796.7,0,0,8:06:45
9.15,-8.22,96.8,885.7,-795.7,0,0,8:06:50
9.16,-8.23,96.8,886.7,-796.7,0,0,8:06:55
9.16,-8.23,96.8,886.7,-796.7,0,0,8:07:00
9.17,-8.23,96.8,887.7,-796.7,0,0,8:07:05
9.17,-8.24,96.8,887.7,-797.6,0,0,8:07:10
9.16,-8.23,96.8,886.7,-796.7,0,0,8:07:15
9.17,-8.24,96.8,887.7,-797.6,0,0,8:07:20
9.18,-8.25,96.9,889.5,-799.4,0,0,8:07:25
9.18,-8.25,96.9,889.5,-799.4,0,0,8:07:30
9.17,-8.24,96.9,888.6,-798.5,0,0,8:07:35
9.19,-8.25,96.9,890.5,-799.4,0,0,8:07:40
9.19,-8.26,96.8,889.6,-799.6,0,0,8:07:45
9.2,-8.26,96.9,891.5,-800.4,0,0,8:07:50
9.19,-8.26,96.9,890.5,-800.4,0,0,8:07:55
9.2,-8.26,96.9,891.5,-800.4,0,0,8:08:00
9.2,-8.26,96.9,891.5,-800.4,0,0,8:08:05
9.2,-8.27,96.9,891.5,-801.4,0,0,8:08:10
9.21,-8.27,96.9,892.4,-801.4,0,0,8:08:15
9.21,-8.27,96.9,892.4,-801.4,0,0,8:08:20
9.21,-8.28,96.9,892.4,-802.3,0,0,8:08:25
9.21,-8.28,96.9,892.4,-802.3,0,0,8:08:30
9.21,-8.27,96.9,892.4,-801.4,0,0,8:08:35
9.22,-8.28,96.9,893.4,-802.3,0,0,8:08:40
9.22,-8.29,97,894.3,-804.1,0,0,8:08:45
9.21,-8.27,96.9,892.4,-801.4,0,0,8:08:50
9.22,-8.28,97,894.3,-803.2,0,0,8:08:55
9.21,-8.28,96.9,892.4,-802.3,0,0,8:09:00
9.22,-8.28,97,894.3,-803.2,0,0,8:09:05
9.22,-8.28,97,894.3,-803.2,0,0,8:09:10
9.22,-8.28,97,894.3,-803.2,0,0,8:09:15
9.22,-8.28,97,894.3,-803.2,0,0,8:09:20
9.22,-8.28,97.1,895.3,-804,0,0,8:09:25
9.22,-8.28,97.1,895.3,-804,0,0,8:09:30
9.22,-8.29,97.1,895.3,-805,0,0,8:09:35
9.22,-8.28,97.1,895.3,-804,0,0,8:09:40
9.22,-8.28,97.1,895.3,-804,0,0,8:09:45
9.23,-8.28,97.1,896.2,-804,0,0,8:09:50
9.23,-8.29,97.1,896.2,-805,0,0,8:09:55
9.24,-8.29,97.1,897.2,-805,0,0,8:10:00
9.23,-8.29,97.1,896.2,-805,0,0,8:10:05
9.23,-8.28,97.1,896.2,-804,0,0,8:10:10
9.24,-8.29,97.1,897.2,-805,0,0,8:10:15
9.24,-8.29,97.1,897.2,-805,0,0,8:10:20
9.25,-8.29,97.1,898.2,-805,0,0,8:10:25
9.25,-8.29,97.1,898.2,-805,0,0,8:10:30
9.25,-8.3,97.1,898.2,-805.9,0,0,8:10:35
9.25,-8.3,97.1,898.2,-805.9,0,0,8:10:40
9.25,-8.31,97.1,898.2,-806.9,0,0,8:10:45
9.26,-8.32,97.1,899.1,-807.9,0,0,8:10:50
9.26,-8.32,97.1,899.1,-807.9,0,0,8:10:55
9.26,-8.31,97.1,899.1,-806.9,0,0,8:11:00
9.26,-8.31,97.1,899.1,-806.9,0,0,8:11:05
9.26,-8.31,97.2,900.1,-807.7,0,0,8:11:10
9.26,-8.33,97.2,900.1,-809.7,0,0,8:11:15
9.27,-8.32,97.1,900.1,-807.9,0,0,8:11:20
9.27,-8.32,97.2,901,-808.7,0,0,8:11:25
9.28,-8.34,97.2,902,-810.6,0,0,8:11:30
9.28,-8.34,97.2,902,-810.6,0,0,8:11:35
9.28,-8.35,97.2,902,-811.6,0,0,8:11:40
9.28,-8.34,97.2,902,-810.6,0,0,8:11:45
9.28,-8.33,97.2,902,-809.7,0,0,8:11:50
9.28,-8.33,97.2,902,-809.7,0,0,8:11:55
9.29,-8.35,97.2,903,-811.6,0,0,8:12:00
9.28,-8.34,97.2,902,-810.6,0,0,8:12:05
9.29,-8.35,97.2,903,-811.6,0,0,8:12:10
9.29,-8.35,97.2,903,-811.6,0,0,8:12:15
9.3,-8.36,97.2,904,-812.6,0,0,8:12:20
9.3,-8.37,97.2,904,-813.6,0,0,8:12:25
9.31,-8.37,97.3,905.9,-814.4,0,0,8:12:30
9.31,-8.37,97.3,905.9,-814.4,0,0,8:12:35
9.31,-8.37,97.2,904.9,-813.6,0,0,8:12:40
9.31,-8.38,97.3,905.9,-815.4,0,0,8:12:45
9.32,-8.38,97.3,906.8,-815.4,0,0,8:12:50
9.31,-8.37,97.3,905.9,-814.4,0,0,8:12:55
9.32,-8.38,97.3,906.8,-815.4,0,0,8:13:00
9.31,-8.37,97.4,906.8,-815.2,0,0,8:13:05
9.31,-8.38,97.3,905.9,-815.4,0,0,8:13:10
9.31,-8.38,97.4,906.8,-816.2,0,0,8:13:15
9.32,-8.38,97.4,907.8,-816.2,0,0,8:13:20
9.31,-8.38,97.4,906.8,-816.2,0,0,8:13:25
9.32,-8.38,97.4,907.8,-816.2,0,0,8:13:30
9.32,-8.39,97.4,907.8,-817.2,0,0,8:13:35
9.32,-8.38,97.4,907.8,-816.2,0,0,8:13:40
9.32,-8.39,97.4,907.8,-817.2,0,0,8:13:45
9.33,-8.39,97.4,908.7,-817.2,0,0,8:13:50
9.34,-8.39,97.4,909.7,-817.2,0,0,8:13:55
9.33,-8.39,97.4,908.7,-817.2,0,0,8:14:00
9.34,-8.39,97.4,909.7,-817.2,0,0,8:14:05
9.35,-8.4,97.4,910.7,-818.2,0,0,8:14:10
9.34,-8.39,97.4,909.7,-817.2,0,0,8:14:15
9.32,-8.38,97.4,907.8,-816.2,0,0,8:14:20
9.31,-8.38,97.4,906.8,-816.2,0,0,8:14:25
9.33,-8.39,97.4,908.7,-817.2,0,0,8:14:30
9.33,-8.39,97.4,908.7,-817.2,0,0,8:14:35
9.34,-8.4,97.4,909.7,-818.2,0,0,8:14:40
9.35,-8.41,97.4,910.7,-819.1,0,0,8:14:45
9.35,-8.41,97.4,910.7,-819.1,0,0,8:14:50
9.35,-8.4,97.4,910.7,-818.2,0,0,8:14:55
9.36,-8.42,97.4,911.7,-820.1,0,0,8:15:00
9.35,-8.41,97.4,910.7,-819.1,0,0,8:15:05
9.36,-8.42,97.4,911.7,-820.1,0,0,8:15:10
9.35,-8.41,97.5,911.6,-820,0,0,8:15:15
9.35,-8.41,97.5,911.6,-820,0,0,8:15:20
9.36,-8.42,97.5,912.6,-821,0,0,8:15:25
9.36,-8.42,97.5,912.6,-821,0,0,8:15:30
9.36,-8.42,97.4,911.7,-820.1,0,0,8:15:35
9.37,-8.42,97.5,913.6,-821,0,0,8:15:40
9.38,-8.43,97.5,914.6,-821.9,0,0,8:15:45
9.36,-8.42,97.5,912.6,-821,0,0,8:15:50
9.37,-8.42,97.5,913.6,-821,0,0,8:15:55
9.37,-8.42,97.5,913.6,-821,0,0,8:16:00
9.38,-8.43,97.5,914.6,-821.9,0,0,8:16:05
9.39,-8.44,97.5,915.5,-822.9,0,0,8:16:10
9.39,-8.44,97.5,915.5,-822.9,0,0,8:16:15
9.39,-8.45,97.5,915.5,-823.9,0,0,8:16:20
9.39,-8.44,97.6,916.5,-823.7,0,0,8:16:25
9.39,-8.44,97.5,915.5,-822.9,0,0,8:16:30
9.39,-8.44,97.5,915.5,-822.9,0,0,8:16:35
9.39,-8.44,97.6,916.5,-823.7,0,0,8:16:40
9.39,-8.44,97.6,916.5,-823.7,0,0,8:16:45
9.38,-8.44,97.6,915.5,-823.7,0,0,8:16:50
9.39,-8.43,97.6,916.5,-822.8,0,0,8:16:55
9.39,-8.44,97.6,916.5,-823.7,0,0,8:17:00
9.38,-8.44,97.7,916.4,-824.6,0,0,8:17:05
9.39,-8.45,97.7,917.4,-825.6,0,0,8:17:10
9.4,-8.44,97.7,918.4,-824.6,0,0,8:17:15
9.39,-8.45,97.7,917.4,-825.6,0,0,8:17:20
9.39,-8.45,97.7,917.4,-825.6,0,0,8:17:25
9.4,-8.45,97.7,918.4,-825.6,0,0,8:17:30
9.39,-8.45,97.7,917.4,-825.6,0,0,8:17:35
9.42,-8.46,97.7,920.3,-826.5,0,0,8:17:40
9.43,-8.47,97.7,921.3,-827.5,0,0,8:17:45
9.41,-8.45,97.7,919.4,-825.6,0,0,8:17:50
9.4,-8.45,97.7,918.4,-825.6,0,0,8:17:55
9.4,-8.45,97.7,918.4,-825.6,0,0,8:18:00
9.4,-8.45,97.7,918.4,-825.6,0,0,8:18:05
9.41,-8.46,97.7,919.4,-826.5,0,0,8:18:10
9.41,-8.46,97.7,919.4,-826.5,0,0,8:18:15
9.42,-8.46,97.7,920.3,-826.5,0,0,8:18:20
9.42,-8.47,97.7,920.3,-827.5,0,0,8:18:25
9.43,-8.48,97.7,921.3,-828.5,0,0,8:18:30
9.43,-8.47,97.7,921.3,-827.5,0,0,8:18:35
9.42,-8.47,97.7,920.3,-827.5,0,0,8:18:40
9.44,-8.48,97.7,922.3,-828.5,0,0,8:18:45
9.44,-8.49,97.7,922.3,-829.5,0,0,8:18:50
9.44,-8.48,97.7,922.3,-828.5,0,0,8:18:55
9.44,-8.49,97.8,923.2,-830.3,0,0,8:19:00
9.43,-8.48,97.7,921.3,-828.5,0,0,8:19:05
9.44,-8.48,97.7,922.3,-828.5,0,0,8:19:10
9.44,-8.48,97.8,923.2,-829.3,0,0,8:19:15
9.43,-8.47,97.8,922.3,-828.4,0,0,8:19:20
9.43,-8.48,97.8,922.3,-829.3,0,0,8:19:25
9.43,-8.48,97.8,922.3,-829.3,0,0,8:19:30
9.43,-8.48,97.8,922.3,-829.3,0,0,8:19:35
9.45,-8.49,97.8,924.2,-830.3,0,0,8:19:40
9.45,-8.5,97.8,924.2,-831.3,0,0,8:19:45
9.45,-8.5,97.8,924.2,-831.3,0,0,8:19:50
9.45,-8.5,97.8,924.2,-831.3,0,0,8:19:55
9.45,-8.5,97.8,924.2,-831.3,0,0,8:20:00
9.45,-8.51,97.8,924.2,-832.3,0,0,8:20:05
9.46,-8.5,97.8,925.2,-831.3,0,0,8:20:10
9.47,-8.52,97.8,926.2,-833.3,0,0,8:20:15
9.46,-8.51,97.8,925.2,-832.3,0,0,8:20:20
9.47,-8.52,97.8,926.2,-833.3,0,0,8:20:25
9.45,-8.5,97.8,924.2,-831.3,0,0,8:20:30
9.46,-8.52,97.8,925.2,-833.3,0,0,8:20:35
9.46,-8.51,97.8,925.2,-832.3,0,0,8:20:40
9.46,-8.52,98,927.1,-835,0,0,8:20:45
9.47,-8.51,97.9,927.1,-833.1,0,0,8:20:50
9.48,-8.53,98,929,-835.9,0,0,8:20:55
9.46,-8.51,98,927.1,-834,0,0,8:21:00
9.46,-8.51,97.9,926.1,-833.1,0,0,8:21:05
9.48,-8.53,98,929,-835.9,0,0,8:21:10
9.48,-8.52,98,929,-835,0,0,8:21:15
9.46,-8.5,98,927.1,-833,0,0,8:21:20
9.47,-8.52,98,928.1,-835,0,0,8:21:25
9.47,-8.52,98,928.1,-835,0,0,8:21:30
9.48,-8.52,98,929,-835,0,0,8:21:35
9.48,-8.53,98,929,-835.9,0,0,8:21:40
9.48,-8.53,98,929,-835.9,0,0,8:21:45
9.48,-8.52,98,929,-835,0,0,8:21:50
9.48,-8.52,98,929,-835,0,0,8:21:55
9.49,-8.54,98,930,-836.9,0,0,8:22:00
9.49,-8.54,98,930,-836.9,0,0,8:22:05
9.49,-8.54,98,930,-836.9,0,0,8:22:10
9.47,-8.52,98,928.1,-835,0,0,8:22:15
9.48,-8.52,98,929,-835,0,0,8:22:20
9.48,-8.53,98,929,-835.9,0,0,8:22:25
9.47,-8.52,98,928.1,-835,0,0,8:22:30
9.49,-8.53,98,930,-835.9,0,0,8:22:35
9.49,-8.54,98,930,-836.9,0,0,8:22:40
9.5,-8.54,98,931,-836.9,0,0,8:22:45
9.49,-8.53,98,930,-835.9,0,0,8:22:50
9.51,-8.55,98.1,932.9,-838.8,0,0,8:22:55
9.52,-8.55,98.1,933.9,-838.8,0,0,8:23:00
9.51,-8.55,98.1,932.9,-838.8,0,0,8:23:05
9.52,-8.55,98.1,933.9,-838.8,0,0,8:23:10
9.52,-8.55,98.1,933.9,-838.8,0,0,8:23:15
9.51,-8.55,98.1,932.9,-838.8,0,0,8:23:20
9.5,-8.55,98.1,932,-838.8,0,0,8:23:25
9.52,-8.55,98.1,933.9,-838.8,0,0,8:23:30
9.52,-8.55,98.1,933.9,-838.8,0,0,8:23:35
9.51,-8.56,98.1,932.9,-839.7,0,0,8:23:40
9.5,-8.55,98.1,932,-838.8,0,0,8:23:45
9.5,-8.55,98.1,932,-838.8,0,0,8:23:50
9.5,-8.55,98.1,932,-838.8,0,0,8:23:55
9.5,-8.54,98.1,932,-837.8,0,0,8:24:00
9.5,-8.55,98.1,932,-838.8,0,0,8:24:05
9.51,-8.55,98.1,932.9,-838.8,0,0,8:24:10
9.51,-8.55,98.1,932.9,-838.8,0,0,8:24:15
9.51,-8.55,98.1,932.9,-838.8,0,0,8:24:20
9.52,-8.56,98.2,934.9,-840.6,0,0,8:24:25
9.55,-8.6,98.2,937.8,-844.5,0,0,8:24:30
9.56,-8.61,98.2,938.8,-845.5,0,0,8:24:35
9.55,-8.6,98.2,937.8,-844.5,0,0,8:24:40
9.59,-8.62,98.2,941.7,-846.5,0,0,8:24:45
9.59,-8.63,98.3,942.7,-848.3,0,0,8:24:50
9.6,-8.64,98.2,942.7,-848.4,0,0,8:24:55
9.59,-8.63,98.3,942.7,-848.3,0,0,8:25:00
9.59,-8.63,98.3,942.7,-848.3,0,0,8:25:05
9.6,-8.64,98.2,942.7,-848.4,0,0,8:25:10
9.6,-8.63,98.2,942.7,-847.5,0,0,8:25:15
9.6,-8.64,98.3,943.7,-849.3,0,0,8:25:20
9.6,-8.64,98.3,943.7,-849.3,0,0,8:25:25
9.6,-8.64,98.3,943.7,-849.3,0,0,8:25:30
9.61,-8.63,98.3,944.7,-848.3,0,0,8:25:35
9.6,-8.63,98.3,943.7,-848.3,0,0,8:25:40
9.61,-8.64,98.3,944.7,-849.3,0,0,8:25:45
9.59,-8.63,98.3,942.7,-848.3,0,0,8:25:50
9.61,-8.65,98.3,944.7,-850.3,0,0,8:25:55
9.61,-8.65,98.3,944.7,-850.3,0,0,8:26:00
9.61,-8.64,98.3,944.7,-849.3,0,0,8:26:05
9.61,-8.64,98.3,944.7,-849.3,0,0,8:26:10
9.61,-8.64,98.3,944.7,-849.3,0,0,8:26:15
9.6,-8.63,98.3,943.7,-848.3,0,0,8:26:20
9.62,-8.65,98.3,945.6,-850.3,0,0,8:26:25
9.62,-8.65,98.3,945.6,-850.3,0,0,8:26:30
9.63,-8.66,98.3,946.6,-851.3,0,0,8:26:35
9.63,-8.67,98.3,946.6,-852.3,0,0,8:26:40
9.62,-8.66,98.3,945.6,-851.3,0,0,8:26:45
9.63,-8.66,98.3,946.6,-851.3,0,0,8:26:50
9.57,-8.61,98.3,940.7,-846.4,0,0,8:26:55
9.55,-8.59,98.3,938.8,-844.4,0,0,8:27:00
